名前,フォルム,名前(フォルム),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サルノリ,,サルノリ,基本,基本,Lv.6,Lv.8,Lv.12,Lv.17,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,マシン00,マシン01,マシン10,マシン11,マシン12,マシン16,マシン21,マシン24,マシン25,マシン28,マシン31,マシン34,マシン39,マシン40,マシン56,マシン58,マシン59,マシン63,マシン76,マシン78,マシン94,レコ.00,レコ.07,レコ.13,レコ.20,レコ.26,レコ.27,レコ.35,レコ.37,レコ.65,レコ.77,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
デオキシス,ディフェンスフォルム,デオキシス(ディフェンスフォルム),基本,基本,Lv.7,Lv.13,Lv.19,Lv.25,Lv.31,Lv.37,Lv.43,Lv.49,Lv.55,Lv.55,Lv.61,Lv.67,Lv.73,Lv.73,技.3,技.4,技.6,技.10,技.11,技.12,技.13,技.15,技.16,技.17,技.18,技.20,技.21,技.22,技.24,技.25,技.27,技.29,技.30,技.31,技.32,技.33,技.39,技.40,技.41,技.42,技.44,技.47,技.48,技.52,技.53,技.56,技.57,技.59,技.68,技.73,技.77,技.80,技.84,技.85,技.86,技.87,技.88,技.90,技.91,技.92,技.97,技.100,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,にらみつける,まきつく,ナイトヘッド,テレポート,はたきおとす,まきびし,サイコキネシス,よこどり,サイコシフト,しねんのずつき,てっぺき,ドわすれ,じこさいせい,サイコブースト,カウンター,ミラーコート,サイコショック,めいそう,どくどく,めざめるパワー,にほんばれ,ちょうはつ,れいとうビーム,はかいこうせん,ひかりのかべ,まもる,あまごい,しんぴのまもり,やつあたり,ソーラービーム,10まんボルト,かみなり,おんがえし,サイコキネシス,シャドーボール,かわらわり,かげぶんしん,リフレクター,がんせきふうじ,つばめがえし,いちゃもん,からげんき,ねむる,ローキック,りんしょう,きあいだま,エナジーボール,なげつける,チャージビーム,ぶんまわす,ギガインパクト,でんじは,じこあんじ,いわなだれ,どくづき,ゆめくい,くさむすび,いばる,ねごと,みがわり,ラスターカノン,トリックルーム,あくのはどう,ないしょばなし,しめつける,けたぐり,いびき,きあいパンチ,トリック,なりきり,マジックコート,リサイクル,はたきおとす,スキルスワップ,よこどり,シグナルビーム,てっぺき,でんげきは,みずのはどう,じゅうりょく,ドレインパンチ,しねんのずつき,ステルスロック,ワンダールーム,テレキネシス!,サイドチェンジ!,じだんだ!,とぎすます!,じごくづき!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
デオキシス,スピードフォルム,デオキシス(スピードフォルム),基本,基本,Lv.7,Lv.13,Lv.19,Lv.25,Lv.31,Lv.37,Lv.43,Lv.49,Lv.55,Lv.61,Lv.67,Lv.73,技.3,技.4,技.6,技.10,技.11,技.12,技.13,技.15,技.16,技.17,技.18,技.20,技.21,技.22,技.24,技.25,技.27,技.29,技.30,技.31,技.32,技.33,技.39,技.40,技.41,技.42,技.44,技.47,技.48,技.52,技.53,技.56,技.57,技.59,技.68,技.73,技.77,技.80,技.84,技.85,技.86,技.87,技.88,技.90,技.91,技.92,技.97,技.100,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,にらみつける,まきつく,ナイトヘッド,かげぶんしん,はたきおとす,おいうち,サイコキネシス,スピードスター,サイコシフト,しねんのずつき,こうそくいどう,じこさいせい,サイコブースト,しんそく,サイコショック,めいそう,どくどく,めざめるパワー,にほんばれ,ちょうはつ,れいとうビーム,はかいこうせん,ひかりのかべ,まもる,あまごい,しんぴのまもり,やつあたり,ソーラービーム,10まんボルト,かみなり,おんがえし,サイコキネシス,シャドーボール,かわらわり,かげぶんしん,リフレクター,がんせきふうじ,つばめがえし,いちゃもん,からげんき,ねむる,ローキック,りんしょう,きあいだま,エナジーボール,なげつける,チャージビーム,ぶんまわす,ギガインパクト,でんじは,じこあんじ,いわなだれ,どくづき,ゆめくい,くさむすび,いばる,ねごと,みがわり,ラスターカノン,トリックルーム,あくのはどう,ないしょばなし,ほのおのパンチ,れいとうパンチ,かみなりパンチ,しめつける,けたぐり,いびき,きあいパンチ,トリック,なりきり,マジックコート,リサイクル,はたきおとす,スキルスワップ,よこどり,シグナルビーム,でんげきは,みずのはどう,じゅうりょく,ドレインパンチ,しねんのずつき,ステルスロック,ワンダールーム,テレキネシス!,サイドチェンジ!,じだんだ!,とぎすます!,じごくづき!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ナエトル,,ナエトル,基本,Lv.5,Lv.9,Lv.13,Lv.17,Lv.21,Lv.25,Lv.29,Lv.33,Lv.37,Lv.41,Lv.45,技.1,技.6,技.10,技.11,技.16,技.17,技.20,技.21,技.22,技.27,技.32,技.33,技.42,技.44,技.45,技.48,技.53,技.75,技.86,技.87,技.88,技.90,技.96,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,たいあたり,からにこもる,すいとる,はっぱカッター,のろい,かみつく,メガドレイン,やどりぎのタネ,こうごうせい,かみくだく,ギガドレイン,リーフストーム,ふるいたてる,どくどく,めざめるパワー,にほんばれ,ひかりのかべ,まもる,しんぴのまもり,やつあたり,ソーラービーム,おんがえし,かげぶんしん,リフレクター,からげんき,ねむる,メロメロ,りんしょう,エナジーボール,つるぎのまい,くさむすび,いばる,ねごと,みがわり,しぜんのちから,ないしょばなし,のしかかり,あばれる,すてみタックル,せいちょう,ドわすれ,たくわえる,はきだす,のみこむ,ばかぢから,くすぐる,すなじごく,なやみのタネ,タネばくだん,だいちのちから,ワイドガード,ヘビーボンバーUSUM,グラスフィールド,いびき,ギガドレイン,アイアンテール,こうごうせい,ばかぢから,なやみのタネ,タネばくだん,だいちのちから,ステルスロック,くさのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ハヤシガメ,,ハヤシガメ,基本,基本,基本,Lv.5,Lv.9,Lv.13,Lv.17,Lv.22,Lv.27,Lv.32,Lv.37,Lv.42,Lv.47,Lv.52,技.1,技.6,技.10,技.11,技.16,技.17,技.20,技.21,技.22,技.27,技.32,技.33,技.42,技.44,技.45,技.48,技.53,技.75,技.86,技.87,技.88,技.90,技.96,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,たいあたり,からにこもる,すいとる,からにこもる,すいとる,はっぱカッター,のろい,かみつく,メガドレイン,やどりぎのタネ,こうごうせい,かみくだく,ギガドレイン,リーフストーム,ふるいたてる,どくどく,めざめるパワー,にほんばれ,ひかりのかべ,まもる,しんぴのまもり,やつあたり,ソーラービーム,おんがえし,かげぶんしん,リフレクター,からげんき,ねむる,メロメロ,りんしょう,エナジーボール,つるぎのまい,くさむすび,いばる,ねごと,みがわり,しぜんのちから,ないしょばなし,のしかかり,あばれる,すてみタックル,せいちょう,ドわすれ,たくわえる,はきだす,のみこむ,ばかぢから,くすぐる,すなじごく,なやみのタネ,タネばくだん,だいちのちから,ワイドガード,ヘビーボンバーUSUM,グラスフィールド,いびき,ギガドレイン,アイアンテール,こうごうせい,ばかぢから,なやみのタネ,タネばくだん,だいちのちから,ステルスロック,くさのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ドダイトス,,ドダイトス,進化時,基本,基本,基本,基本,基本,基本,Lv.5,Lv.9,Lv.13,Lv.17,Lv.22,Lv.27,Lv.33,Lv.39,Lv.45,Lv.51,Lv.57,技.1,技.5,技.6,技.10,技.11,技.15,技.16,技.17,技.20,技.21,技.22,技.26,技.27,技.32,技.33,技.37,技.39,技.42,技.44,技.45,技.48,技.53,技.68,技.69,技.71,技.75,技.78,技.80,技.86,技.87,技.88,技.90,技.96,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,じしん,ウッドハンマー,たいあたり,からにこもる,すいとる,はっぱカッター,じしん,からにこもる,すいとる,はっぱカッター,のろい,かみつく,メガドレイン,やどりぎのタネ,こうごうせい,かみくだく,ギガドレイン,リーフストーム,ふるいたてる,ほえる,どくどく,めざめるパワー,にほんばれ,はかいこうせん,ひかりのかべ,まもる,しんぴのまもり,やつあたり,ソーラービーム,じしん,おんがえし,かげぶんしん,リフレクター,すなあらし,がんせきふうじ,からげんき,ねむる,メロメロ,りんしょう,エナジーボール,ギガインパクト,ロックカット,ストーンエッジ,つるぎのまい,じならし,いわなだれ,くさむすび,いばる,ねごと,みがわり,しぜんのちから,ないしょばなし,のしかかり,あばれる,すてみタックル,せいちょう,ドわすれ,たくわえる,はきだす,のみこむ,ばかぢから,くすぐる,すなじごく,なやみのタネ,タネばくだん,だいちのちから,ワイドガード,ヘビーボンバーUSUM,グラスフィールド,いびき,げきりん,ギガドレイン,アイアンテール,こうごうせい,ばかぢから,とおせんぼう,なやみのタネ,タネばくだん,だいちのちから,アイアンヘッド,ステルスロック,じだんだ!,ハードプラント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヒコザル,,ヒコザル,基本,基本,Lv.7,Lv.9,Lv.15,Lv.17,Lv.23,Lv.25,Lv.31,Lv.33,Lv.39,Lv.41,Lv.47,技.1,技.6,技.8,技.10,技.11,技.12,技.17,技.21,技.27,技.31,技.32,技.35,技.38,技.40,技.41,技.42,技.43,技.44,技.45,技.47,技.48,技.50,技.56,技.61,技.62,技.65,技.75,技.86,技.87,技.88,技.89,技.90,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ひっかく,にらみつける,ひのこ,ちょうはつ,みだれひっかき,かえんぐるま,わるだくみ,いちゃもん,からげんき,ほのおのうず,アクロバット,なまける,かえんほうしゃ,ふるいたてる,どくどく,ビルドアップ,めざめるパワー,にほんばれ,ちょうはつ,まもる,やつあたり,おんがえし,かわらわり,かげぶんしん,かえんほうしゃ,だいもんじ,つばめがえし,いちゃもん,からげんき,ニトロチャージ,ねむる,メロメロ,ローキック,りんしょう,オーバーヒート,なげつける,おにび,アクロバット,シャドークロー,つるぎのまい,くさむすび,いばる,ねごと,とんぼがえり,みがわり,ないしょばなし,ほのおのパンチ,かみなりパンチ,にどげり,じごくぐるま,カウンター,きあいだめ,アンコール,ねこだまし,ねっぷう,きあいパンチ,てだすけ,ねこのて,ブレイズキック,ファストガード,グロウパンチUSUM,ほのおのパンチ,かみなりパンチ,けたぐり,いびき,アイアンテール,さわぐ,ねっぷう,きあいパンチ,てだすけ,なりきり,がむしゃら,ほしがる,ダストシュート,ステルスロック,ほのおのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
モウカザル,,モウカザル,進化時,基本,基本,基本,基本,Lv.7,Lv.9,Lv.16,Lv.19,Lv.26,Lv.29,Lv.36,Lv.39,Lv.46,Lv.49,Lv.56,技.1,技.6,技.8,技.10,技.11,技.12,技.17,技.21,技.27,技.31,技.32,技.35,技.38,技.39,技.40,技.41,技.42,技.43,技.44,技.45,技.47,技.48,技.50,技.52,技.56,技.61,技.62,技.65,技.75,技.80,技.84,技.86,技.87,技.88,技.89,技.90,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,マッハパンチ,ひっかく,にらみつける,ひのこ,マッハパンチ,ひのこ,ちょうはつ,みだれひっかき,かえんぐるま,フェイント,いちゃもん,インファイト,ほのおのうず,アクロバット,なまける,フレアドライブ,ふるいたてる,どくどく,ビルドアップ,めざめるパワー,にほんばれ,ちょうはつ,まもる,やつあたり,おんがえし,かわらわり,かげぶんしん,かえんほうしゃ,だいもんじ,がんせきふうじ,つばめがえし,いちゃもん,からげんき,ニトロチャージ,ねむる,メロメロ,ローキック,りんしょう,オーバーヒート,きあいだま,なげつける,おにび,アクロバット,シャドークロー,つるぎのまい,いわなだれ,どくづき,くさむすび,いばる,ねごと,とんぼがえり,みがわり,ないしょばなし,ほのおのパンチ,かみなりパンチ,にどげり,じごくぐるま,カウンター,きあいだめ,アンコール,ねこだまし,ねっぷう,きあいパンチ,てだすけ,ねこのて,ブレイズキック,ファストガード,グロウパンチUSUM,ほのおのパンチ,かみなりパンチ,けたぐり,いびき,アイアンテール,ねっぷう,きあいパンチ,てだすけ,なりきり,がむしゃら,ほしがる,ダストシュート,ステルスロック,ダブルチョップ,ほのおのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ゴウカザル,,ゴウカザル,進化時,基本,基本,基本,基本,基本,基本,基本,Lv.7,Lv.9,Lv.16,Lv.19,Lv.26,Lv.29,Lv.42,Lv.52,Lv.58,Lv.68,技.1,技.4,技.5,技.6,技.8,技.10,技.11,技.12,技.15,技.17,技.21,技.22,技.26,技.27,技.31,技.32,技.35,技.38,技.39,技.40,技.41,技.42,技.43,技.44,技.45,技.47,技.48,技.50,技.52,技.56,技.61,技.62,技.65,技.68,技.71,技.75,技.78,技.80,技.84,技.86,技.87,技.88,技.89,技.90,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,インファイト,フレアドライブ,ひっかく,にらみつける,ひのこ,ちょうはつ,インファイト,マッハパンチ,ひのこ,ちょうはつ,みだれひっかき,かえんぐるま,フェイント,おしおき,ほのおのうず,アクロバット,めいそう,フレアドライブ,ふるいたてる,めいそう,ほえる,どくどく,ビルドアップ,めざめるパワー,にほんばれ,ちょうはつ,はかいこうせん,まもる,やつあたり,ソーラービーム,じしん,おんがえし,かわらわり,かげぶんしん,かえんほうしゃ,だいもんじ,がんせきふうじ,つばめがえし,いちゃもん,からげんき,ニトロチャージ,ねむる,メロメロ,ローキック,りんしょう,オーバーヒート,きあいだま,なげつける,おにび,アクロバット,シャドークロー,ギガインパクト,ストーンエッジ,つるぎのまい,じならし,いわなだれ,どくづき,くさむすび,いばる,ねごと,とんぼがえり,みがわり,ないしょばなし,ほのおのパンチ,かみなりパンチ,にどげり,じごくぐるま,カウンター,きあいだめ,アンコール,ねこだまし,ねっぷう,きあいパンチ,てだすけ,ねこのて,ブレイズキック,ファストガード,グロウパンチUSUM,ほのおのパンチ,かみなりパンチ,けたぐり,いびき,アイアンテール,ねっぷう,きあいパンチ,てだすけ,なりきり,がむしゃら,ほしがる,ダストシュート,ステルスロック,ダブルチョップ,とぎすます!,ブラストバーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ポッチャマ,,ポッチャマ,基本,Lv.4,Lv.8,Lv.11,Lv.15,Lv.18,Lv.22,Lv.25,Lv.29,Lv.32,Lv.36,Lv.39,Lv.43,技.1,技.6,技.7,技.10,技.13,技.14,技.17,技.18,技.21,技.27,技.31,技.32,技.39,技.40,技.42,技.44,技.45,技.48,技.49,技.55,技.56,技.60,技.86,技.87,技.88,技.90,技.94,技.98,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はたく,なきごえ,あわ,みずあそび,つつく,バブルこうせん,がまん,みだれづき,しおみず,うずしお,しろいきり,ドリルくちばし,ハイドロポンプ,ふるいたてる,どくどく,あられ,めざめるパワー,れいとうビーム,ふぶき,まもる,あまごい,やつあたり,おんがえし,かわらわり,かげぶんしん,がんせきふうじ,つばめがえし,からげんき,ねむる,メロメロ,りんしょう,エコーボイス,ねっとう,なげつける,さきおくり,くさむすび,いばる,ねごと,みがわり,なみのり,たきのぼり,ないしょばなし,ちょうおんぱ,ハイドロポンプ,こうそくいどう,がまん,いびき,じたばた,どろかけ,こごえるかぜ,あくび,フェザーダンス,どろあそび,アクアリング,ダブルアタック,つけあがるUSUM,いびき,こごえるかぜ,シグナルビーム,ほしがる,みずのはどう,きりばらい!,ステルスロック,みずのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ポッタイシ,,ポッタイシ,進化時,基本,基本,基本,基本,Lv.4,Lv.8,Lv.11,Lv.15,Lv.19,Lv.24,Lv.28,Lv.33,Lv.37,Lv.42,Lv.46,Lv.50,技.1,技.6,技.7,技.10,技.13,技.14,技.17,技.18,技.21,技.27,技.31,技.32,技.39,技.40,技.42,技.44,技.45,技.48,技.49,技.55,技.56,技.60,技.65,技.86,技.87,技.88,技.90,技.94,技.98,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,メタルクロー,たいあたり,なきごえ,メタルクロー,あわ,なきごえ,あわ,みずあそび,つつく,バブルこうせん,がまん,みだれづき,しおみず,うずしお,しろいきり,ドリルくちばし,ハイドロポンプ,ふるいたてる,どくどく,あられ,めざめるパワー,れいとうビーム,ふぶき,まもる,あまごい,やつあたり,おんがえし,かわらわり,かげぶんしん,がんせきふうじ,つばめがえし,からげんき,ねむる,メロメロ,りんしょう,エコーボイス,ねっとう,なげつける,さきおくり,シャドークロー,くさむすび,いばる,ねごと,みがわり,なみのり,たきのぼり,ないしょばなし,ちょうおんぱ,ハイドロポンプ,こうそくいどう,がまん,いびき,じたばた,どろかけ,こごえるかぜ,あくび,フェザーダンス,どろあそび,アクアリング,ダブルアタック,つけあがるUSUM,いびき,こごえるかぜ,シグナルビーム,ほしがる,みずのはどう,きりばらい!,ステルスロック,みずのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
エンペルト,,エンペルト,進化時,基本,基本,基本,基本,基本,Lv.4,Lv.8,Lv.11,Lv.15,Lv.19,Lv.24,Lv.28,Lv.33,Lv.39,Lv.46,Lv.52,Lv.59,技.1,技.5,技.6,技.7,技.10,技.13,技.14,技.15,技.17,技.18,技.21,技.26,技.27,技.31,技.32,技.39,技.40,技.42,技.44,技.45,技.48,技.49,技.51,技.55,技.56,技.60,技.65,技.68,技.75,技.78,技.80,技.86,技.87,技.88,技.90,技.91,技.94,技.98,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,アクアジェット,たいあたり,なきごえ,あわ,アクアジェット,メタルクロー,なきごえ,あわ,つるぎのまい,つつく,バブルこうせん,いばる,みだれづき,しおみず,うずしお,しろいきり,ドリルくちばし,ハイドロポンプ,ふるいたてる,ほえる,どくどく,あられ,めざめるパワー,れいとうビーム,ふぶき,はかいこうせん,まもる,あまごい,やつあたり,じしん,おんがえし,かわらわり,かげぶんしん,がんせきふうじ,つばめがえし,からげんき,ねむる,メロメロ,りんしょう,エコーボイス,はがねのつばさ,ねっとう,なげつける,さきおくり,シャドークロー,ギガインパクト,つるぎのまい,じならし,いわなだれ,くさむすび,いばる,ねごと,みがわり,ラスターカノン,なみのり,たきのぼり,ないしょばなし,ちょうおんぱ,ハイドロポンプ,こうそくいどう,がまん,いびき,じたばた,どろかけ,こごえるかぜ,あくび,フェザーダンス,どろあそび,アクアリング,ダブルアタック,つけあがるUSUM,いびき,こごえるかぜ,はたきおとす,シグナルビーム,てっぺき,ほしがる,みずのはどう,きりばらい!,ステルスロック,とぎすます!,じごくづき!,アクアブレイク!,ハイドロカノン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
